,,,,,
ZeroDollarMovies,13,36.544,0.008,1.18,37.732
ZeroDollarMovies,14,36.589,0.007,1.259,37.855
ZeroDollarMovies,15,36.352,0.007,1.199,37.558
ZeroDollarMovies,16,36.937,0.007,1.254,38.198
ZeroDollarMovies,17,37.712,0.008,1.167,38.887
ZeroDollarMovies,18,37.317,0.008,1.275,38.6
ZeroDollarMovies,19,36.215,0.007,1.207,37.429
ZeroDollarMovies,20,39.923,0.007,1.15,41.08
ZeroDollarMovies,21,36.441,0.008,1.175,37.624
ZeroDollarMovies,22,36.895,0.007,1.162,38.064
ZeroDollarMovies,23,36.978,0.007,1.257,38.242
ZeroDollarMovies,24,36.914,0.007,1.207,38.128
ZeroDollarMovies,25,36.998,0.008,1.233,38.239
ZeroDollarMovies,26,36.827,0.008,1.218,38.053
ZeroDollarMovies,27,37.081,0.008,1.212,38.301
ZeroDollarMovies,28,36.868,0.007,1.16,38.035
ZeroDollarMovies,29,37.063,0.007,1.151,38.221
ZeroDollarMovies,30,37.284,0.008,1.241,38.533
